종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"067000","조이시티","KOSDAQ","IT 서비스","2155","-65","-2.93","150641926130"
"309930","조이웍스앤코","KOSDAQ","유통","2055","-95","-4.42","50320883640"
"033340","좋은사람들","KOSDAQ","섬유·의류","1701","-13","-0.76","164912899158"
"036930","주성엔지니어링","KOSDAQ","기계·장비","26850","-850","-3.07","1269154418850"
"072020","중앙백신","KOSDAQ","제약","9830","-30","-0.30","94944893210"
"000440","중앙에너비스","KOSDAQ","유통","15120","-470","-3.01","94154205600"
"051980","중앙첨단소재","KOSDAQ","전기·전자","2755","5","0.18","306057658295"
"228760","지노믹트리","KOSDAQ","일반서비스","26050","-1350","-4.93","635152949550"
"314130","지놈앤컴퍼니","KOSDAQ","제약","5560","-440","-7.33","178528225080"
"389030","지니너스","KOSDAQ","일반서비스","3390","180","5.61","113062754550"
"263860","지니언스","KOSDAQ","IT 서비스","19490","-150","-0.76","176961404000"
"303030","지니틱스","KOSDAQ","전기·전자","722","-5","-0.69","26767203458"
"036180","지더블유바이텍","KOSDAQ","유통","577","0","0.00","53929030348"
"208350","지란지교시큐리티","KOSDAQ","IT 서비스","2920","-20","-0.68","24824584400"
"446840","지슨","KOSDAQ","의료·정밀기기","1809","-21","-1.15","99174957147"
"144510","지씨셀","KOSDAQ","일반서비스","27100","800","3.04","428189322400"
"340450","지씨지놈","KOSDAQ","일반서비스","7200","-650","-8.28","170285709600"
"358570","지아이이노베이션","KOSDAQ","일반서비스","17860","-1550","-7.99","1137214121580"
"382480","지아이텍","KOSDAQ","기계·장비","2030","-45","-2.17","79894994200"
"382800","지앤비에스 에코","KOSDAQ","기계·장비","2620","-85","-3.14","83397327420"
"051160","지어소프트","KOSDAQ","IT 서비스","7510","-150","-1.96","116212969300"
"053050","지에스이","KOSDAQ","전기·가스·수도","2405","-45","-1.84","72120170785"
"388610","지에프씨생명과학","KOSDAQ","화학","14340","440","3.17","75332451060"
"119850","지엔씨에너지","KOSDAQ","전기·전자","32500","-1300","-3.85","534589542500"
"065060","지엔코","KOSDAQ","섬유·의류","775","28","3.75","18445623100"
"204840","지엘팜텍","KOSDAQ","유통","1216","-28","-2.25","94299591296"
"311320","지오엘리먼트","KOSDAQ","전기·전자","7080","-80","-1.12","89311084800"
"456160","지투지바이오","KOSDAQ","제약","76700","4200","5.79","1247032012200"
"388050","지투파워","KOSDAQ","전기·전자","7930","-280","-3.41","148365835410"
"018120","진로발효","KOSDAQ","음식료·담배","18470","40","0.22","122292086400"
"109820","진매트릭스","KOSDAQ","일반서비스","2470","-40","-1.59","50372290800"
"086060","진바이오텍","KOSDAQ","유통","3985","-25","-0.62","34313189195"
"036890","진성티이씨","KOSDAQ","기계·장비","13850","-550","-3.82","305151828550"
"363250","진시스템","KOSDAQ","의료·정밀기기","4085","0","0.00","28769829830"
"007370","진양제약","KOSDAQ","제약","5180","-60","-1.15","73217160660"
"285800","진영","KOSDAQ","화학","1670","-70","-4.02","29187040900"
"085660","차바이오텍","KOSDAQ","제약","14950","-90","-0.60","1142571435850"
"261780","차백신연구소","KOSDAQ","일반서비스","2885","-15","-0.52","77506234710"
"351870","차이커뮤니케이션","KOSDAQ","일반서비스","4845","-145","-2.91","54073310490"
"094850","참좋은여행","KOSDAQ","일반서비스","6090","-90","-1.46","85260000000"
"004650","창해에탄올","KOSDAQ","음식료·담배","10410","-60","-0.57","95677112850"
"278280","천보","KOSDAQ","화학","53200","-4500","-7.80","532000000000"
"362320","청담글로벌","KOSDAQ","유통","6490","130","2.04","136622872100"
"066360","체리부로","KOSDAQ","음식료·담배","740","-2","-0.27","35484491100"
"047820","초록뱀미디어","KOSDAQ","오락·문화","4605","-120","-2.54","112610347650"
"094360","칩스앤미디어","KOSDAQ","전기·전자","17300","-700","-3.89","368131440200"
"016920","카스","KOSDAQ","유통","1087","-25","-2.25","28798475806"
"284620","카이노스메드","KOSDAQ","일반서비스","1087","0","0.00","35965517911"
"293490","카카오게임즈","KOSDAQ","IT 서비스","15450","-190","-1.21","1387207774950"
"140430","카티스","KOSDAQ","IT 서비스","1247","-40","-3.11","23820467093"
"042000","카페24","KOSDAQ","IT 서비스","31450","-1800","-5.41","762758548300"
"313760","캐리","KOSDAQ","전기·전자","1174","0","0.00","13157236364"
"317530","캐리소프트","KOSDAQ","오락·문화","4790","20","0.42","48088984660"
"071850","캐스텍코리아","KOSDAQ","운송장비·부품","1505","-20","-1.31","36512711690"
"198080","캐프","KOSDAQ","전기·전자","2200","-45","-2.00","47377407000"
"210120","캔버스엔","KOSDAQ","오락·문화","1621","20","1.25","39288951838"
"050110","캠시스","KOSDAQ","전기·전자","446","-2","-0.45","32925556628"
"452300","캡스톤파트너스","KOSDAQ","금융","2800","-45","-1.58","39534614000"
"451760","컨텍","KOSDAQ","IT 서비스","8890","-560","-5.93","135592022440"
"900310","컬러레이","KOSDAQ","금융","595","1","0.17","38104796625"
"078340","컴투스","KOSDAQ","IT 서비스","29650","-300","-1.00","377674435750"
"063080","컴투스홀딩스","KOSDAQ","IT 서비스","16600","-400","-2.35","109480187200"
"307930","컴퍼니케이","KOSDAQ","금융","6060","-140","-2.26","94596600000"
"079190","케스피온","KOSDAQ","전기·전자","471","-3","-0.63","18065447094"
"263700","케어랩스","KOSDAQ","일반서비스","2935","-90","-2.98","56980677000"
"214370","케어젠","KOSDAQ","제약","65000","-2900","-4.27","3491475000000"
"221980","케이디켐","KOSDAQ","화학","10890","-10","-0.09","43938972000"
"038530","케이바이오","KOSDAQ","유통","243","-3","-1.22","28118586321"
"192250","케이사인","KOSDAQ","IT 서비스","10110","-40","-0.39","71448633750"
"431190","케이쓰리아이","KOSDAQ","IT 서비스","5010","-240","-4.57","37507074420"
"115500","케이씨에스","KOSDAQ","IT 서비스","9720","-220","-2.21","116640000000"
"089150","케이씨티","KOSDAQ","IT 서비스","2870","-105","-3.53","49220500000"
"025880","케이씨피드","KOSDAQ","음식료·담배","2765","-20","-0.72","46219347370"
"093320","케이아이엔엑스","KOSDAQ","IT 서비스","122100","-600","-0.49","595848000000"
"093640","케이알엠","KOSDAQ","전기·전자","3785","-190","-4.78","123481276035"
"073010","케이에스피","KOSDAQ","기계·장비","4485","-100","-2.18","180257756250"
"105330","케이엔더블유","KOSDAQ","운송장비·부품","5510","-210","-3.67","88490754280"
"053080","케이엔솔","KOSDAQ","기계·장비","11100","-240","-2.12","144297857700"
"199430","케이엔알시스템","KOSDAQ","의료·정밀기기","26700","-200","-0.74","290955587100"
"432470","케이엔에스","KOSDAQ","기계·장비","9980","-110","-1.09","87540128880"
"272110","케이엔제이","KOSDAQ","전기·전자","21700","-900","-3.98","174151071500"
"039420","케이엘넷","KOSDAQ","통신","2845","-45","-1.56","68720206850"
"083550","케이엠","KOSDAQ","섬유·의류","3365","-100","-2.89","43579734755"
"032500","케이엠더블유","KOSDAQ","전기·전자","15230","-770","-4.81","623365560070"
"225430","케이엠제약","KOSDAQ","화학","538","2","0.37","15003232900"
"102370","케이옥션","KOSDAQ","유통","3550","-150","-4.05","96663695500"
"068100","케이웨더","KOSDAQ","기계·장비","3095","70","2.31","30763105330"
"106080","케이이엠텍","KOSDAQ","전기·전자","985","-32","-3.15","27412212145"
"455180","케이지에이","KOSDAQ","기계·장비","4025","-225","-5.29","51385802475"
"036030","케이티알파","KOSDAQ","유통","5780","0","0.00","283331455740"
"064820","케이프","KOSDAQ","운송장비·부품","10310","-310","-2.92","318596815680"
"024880","케이피에프","KOSDAQ","금속","5280","-90","-1.68","109205173440"
"042040","케이피엠테크","KOSDAQ","유통","218","-1","-0.46","42541735132"
"054410","케이피티유","KOSDAQ","금속","3575","50","1.42","20472037300"
"258610","케일럼","KOSDAQ","금속","1500","-5","-0.33","40180699500"
"274090","켄코아에어로스페이스","KOSDAQ","운송장비·부품","10680","-590","-5.24","139958730000"
"089010","켐트로닉스","KOSDAQ","화학","29650","-1600","-5.12","484460926950"
"220260","켐트로스","KOSDAQ","화학","5740","-80","-1.37","152444682180"
"052400","코나아이","KOSDAQ","IT 서비스","46100","-1800","-3.76","671367715100"
"402030","코난테크놀로지","KOSDAQ","IT 서비스","20400","-1050","-4.90","255356755200"
"391710","코닉오토메이션","KOSDAQ","기계·장비","2300","-125","-5.15","98027081000"
"046070","코다코","KOSDAQ","운송장비·부품","10280","0","0.00","159196994920"
"047770","코데즈컴바인","KOSDAQ","섬유·의류","2890","-40","-1.37","109365119780"
"080530","코디","KOSDAQ","화학","1068","-4","-0.37","59285614500"
"104540","코렌텍","KOSDAQ","의료·정밀기기","6280","10","0.16","80294447200"
"027050","코리아나","KOSDAQ","화학","2280","-30","-1.30","91200000000"
"190650","코리아에셋투자증권","KOSDAQ","금융","7050","100","1.44","45035400000"
"123410","코리아에프티","KOSDAQ","운송장비·부품","8450","-50","-0.59","235256990800"
"036690","코맥스","KOSDAQ","전기·전자","2885","0","0.00","45885746130"
"049430","코메론","KOSDAQ","의료·정밀기기","13940","390","2.88","126129120000"
"183300","코미코","KOSDAQ","기계·장비","81900","-2200","-2.62","856730019600"
"041960","코미팜","KOSDAQ","제약","6970","60","0.87","514098090210"
"089890","코세스","KOSDAQ","기계·장비","19240","-2260","-10.51","319094668880"
"360350","코셈","KOSDAQ","의료·정밀기기","7320","-70","-0.95","41760380400"
"082660","코스나인","KOSDAQ","화학","480","0","0.00","47827617120"
"222040","코스맥스엔비티","KOSDAQ","음식료·담배","3465","235","7.28","71476020000"
"241710","코스메카코리아","KOSDAQ","화학","71400","5200","7.85","762552000000"
"355150","코스텍시스","KOSDAQ","전기·전자","11240","-90","-0.79","87642214000"
"166480","코아스템켐온","KOSDAQ","제약","1962","-3","-0.15","103731677712"
"045970","코아시아","KOSDAQ","전기·전자","4900","-180","-3.54","128942892400"
"196450","코아시아씨엠","KOSDAQ","의료·정밀기기","769","-18","-2.29","34850758558"
"384470","코어라인소프트","KOSDAQ","IT 서비스","3790","-110","-2.82","68017962680"
"102940","코오롱생명과학","KOSDAQ","제약","53100","-900","-1.67","659681849700"
"950160","코오롱티슈진","KOSDAQ","제약","77300","-2900","-3.62","6433003784500"
"056360","코위버","KOSDAQ","전기·전자","5250","-120","-2.23","51433200000"
"282880","코윈테크","KOSDAQ","기계·장비","15250","-390","-2.49","174907892500"
"121850","코이즈","KOSDAQ","화학","5250","130","2.54","16072439250"
"448710","코츠테크놀로지","KOSDAQ","전기·전자","15750","-540","-3.31","82854276750"
"126730","코칩","KOSDAQ","전기·전자","14500","-440","-2.95","123300170000"
"015710","코콤","KOSDAQ","전기·전자","3630","-80","-2.16","63635715000"
"052330","코텍","KOSDAQ","전기·전자","8860","-60","-0.67","157367678540"
"322780","코퍼스코리아","KOSDAQ","오락·문화","1420","1","0.07","60958667380"
"200130","콜마비앤에이치","KOSDAQ","제약","13190","-160","-1.20","387991210020"
"294570","쿠콘","KOSDAQ","IT 서비스","28300","-1800","-5.98","285596015600"
"464490","쿼드메디슨","KOSDAQ","제약","20250","3190","18.70","229664220750"
"317690","퀀타매트릭스","KOSDAQ","의료·정밀기기","4275","-180","-4.04","83691764775"
"227100","퀀텀온","KOSDAQ","부동산","612","0","0.00","14770119384"
"432720","퀄리타스반도체","KOSDAQ","전기·전자","13120","-570","-4.16","185556317440"
"365270","큐라클","KOSDAQ","일반서비스","6490","70","1.09","136349415950"
"348080","큐라티스","KOSDAQ","일반서비스","1315","-95","-6.74","107549634110"
"060280","큐렉소","KOSDAQ","유통","12830","-950","-6.89","527184571700"
"372320","큐로셀","KOSDAQ","일반서비스","46350","-900","-1.90","668951658900"
"051780","큐로홀딩스","KOSDAQ","유통","1236","285","29.97","28727414820"
"115180","큐리언트","KOSDAQ","일반서비스","29250","-1050","-3.47","1051674945750"
"494120","큐리오시스","KOSDAQ","의료·정밀기기","65600","500","0.77","498958979200"
"445680","큐리옥스바이오시스템즈","KOSDAQ","의료·정밀기기","96100","-4100","-4.09","1645215951300"
"182360","큐브엔터","KOSDAQ","오락·문화","13680","340","2.55","212721934320"
"405100","큐알티","KOSDAQ","일반서비스","14320","-770","-5.10","175982790320"
"066310","큐에스아이","KOSDAQ","전기·전자","7190","-230","-3.10","66662954990"
"016600","큐캐피탈","KOSDAQ","금융","243","-2","-0.82","43314048216"
"355390","크라우드웍스","KOSDAQ","IT 서비스","4810","-350","-6.78","65431276560"
"096240","크레버스","KOSDAQ","일반서비스","12850","-60","-0.46","143125613000"
"040350","크레오에스지","KOSDAQ","IT 서비스","236","0","0.00","46068455992"
"110790","크리스에프앤씨","KOSDAQ","섬유·의류","4160","-20","-0.48","97472793600"
"900250","크리스탈신소재","KOSDAQ","금융","708","-13","-1.80","92493122832"
"045520","크린앤사이언스","KOSDAQ","기계·장비","3505","-45","-1.27","22782500000"
"214150","클래시스","KOSDAQ","의료·정밀기기","57900","1600","2.84","3792777656100"
"466100","클로봇","KOSDAQ","IT 서비스","63800","-2000","-3.04","1594498468200"
"237880","클리오","KOSDAQ","화학","13630","110","0.81","246312541390"
"139670","키네마스터","KOSDAQ","IT 서비스","2060","-60","-2.83","29084748600"
"475430","키스트론","KOSDAQ","전기·전자","4700","35","0.75","83886117000"
"487720","키움제10호스팩","KOSDAQ","금융","2090","10","0.48","8840700000"
"489480","키움제11호스팩","KOSDAQ","금융","2035","0","0.00","13431000000"
"466690","키움히어로제1호스팩","KOSDAQ","금융","1989","-9","-0.45","10133955000"
"054780","키이스트","KOSDAQ","오락·문화","3990","-5","-0.13","78434594070"
"256940","킵스파마","KOSDAQ","제약","11870","-580","-4.66","238327604890"
"219130","타이거일렉","KOSDAQ","전기·전자","19900","-2150","-9.75","125654371000"
"336680","탑런토탈솔루션","KOSDAQ","전기·전자","4180","-130","-3.02","163628432440"
"360070","탑머티리얼","KOSDAQ","전기·전자","22300","-900","-3.88","181634458900"
"065130","탑엔지니어링","KOSDAQ","기계·장비","3440","-25","-0.72","56176858080"
"134580","탑코미디어","KOSDAQ","IT 서비스","2045","-40","-1.92","100806534705"
"023160","태광","KOSDAQ","금속","24000","-150","-0.62","636000000000"
"323280","태성","KOSDAQ","기계·장비","51700","-3300","-6.00","1576887741000"
"053620","태양","KOSDAQ","금속","6600","-60","-0.90","56760000000"
"044490","태웅","KOSDAQ","금속","28150","-3050","-9.78","563207775150"
"124560","태웅로직스","KOSDAQ","운송·창고","2715","-50","-1.81","105127001865"
"191420","테고사이언스","KOSDAQ","제약","15890","-110","-0.69","128849372260"
"950250","테라뷰","KOSDAQ","금융","11030","-1490","-11.90","391760572930"
"073640","테라사이언스","KOSDAQ","금속","654","0","0.00","69571715580"
"066700","테라젠이텍스","KOSDAQ","제약","3040","150","5.19","112943223040"
"095610","테스","KOSDAQ","기계·장비","36500","-650","-1.75","721540249000"
"064520","테크엘","KOSDAQ","전기·전자","1699","2","0.12","37974454338"
"089030","테크윙","KOSDAQ","기계·장비","41750","-1250","-2.91","1546989678750"
"054450","텔레칩스","KOSDAQ","전기·전자","13910","-240","-1.70","210656281030"
"200230","텔콘RF제약","KOSDAQ","제약","984","-12","-1.20","67427156472"
"393210","토마토시스템","KOSDAQ","IT 서비스","5420","-100","-1.81","84630828480"
"475960","토모큐브","KOSDAQ","의료·정밀기기","52100","-2400","-4.40","694064425400"
"215480","토박스코리아","KOSDAQ","유통","2040","-15","-0.73","18727200000"
"051360","토비스","KOSDAQ","전기·전자","15760","-400","-2.48","249434434080"
"045340","토탈소프트","KOSDAQ","IT 서비스","7130","-110","-1.52","61018825200"
"108230","톱텍","KOSDAQ","기계·장비","4875","-125","-2.50","185363319375"
"079970","투비소프트","KOSDAQ","IT 서비스","596","0","0.00","7646223464"
"199800","툴젠","KOSDAQ","일반서비스","47650","-200","-0.42","427338780250"
"417790","트루엔","KOSDAQ","전기·전자","8540","-10","-0.12","93937011000"
"290090","트윔","KOSDAQ","IT 서비스","7530","-100","-1.31","56025218040"
"026150","특수건설","KOSDAQ","건설","6300","-270","-4.11","110541885300"
"464280","티디에스팜","KOSDAQ","제약","9580","-70","-0.73","52977400000"
"117730","티로보틱스","KOSDAQ","기계·장비","19170","-1230","-6.03","417533124330"
"033830","티비씨","KOSDAQ","오락·문화","614","-11","-1.76","61400000000"
"057680","티사이언티픽","KOSDAQ","IT 서비스","750","-15","-1.96","53436375750"
"204610","티쓰리","KOSDAQ","IT 서비스","1861","-19","-1.01","109225290920"
"125020","티씨머티리얼즈","KOSDAQ","전기·전자","4240","200","4.95","148563452000"
"064760","티씨케이","KOSDAQ","비금속","138500","-8300","-5.65","1616987500000"
"246710","티앤알바이오팹","KOSDAQ","제약","3500","-40","-1.13","160477926000"
"340570","티앤엘","KOSDAQ","제약","46150","-850","-1.81","375107200000"
"043220","티에스넥스젠","KOSDAQ","기계·장비","1710","0","0.00","27227331360"
"277880","티에스아이","KOSDAQ","기계·장비","5250","-210","-3.85","106082802000"
"131290","티에스이","KOSDAQ","의료·정밀기기","53300","-2600","-4.65","589574165700"
"425420","티에프이","KOSDAQ","전기·전자","33650","-2300","-6.40","402477891500"
"484810","티엑스알로보틱스","KOSDAQ","기계·장비","16030","-1140","-6.64","247678167450"
"131100","티엔엔터테인먼트","KOSDAQ","오락·문화","1297","-8","-0.61","41824001028"
"356860","티엘비","KOSDAQ","전기·전자","55800","-2200","-3.79","548660754000"
"321550","티움바이오","KOSDAQ","일반서비스","6240","-10","-0.16","177704198880"
"425040","티이엠씨","KOSDAQ","화학","7220","-150","-2.04","153995972040"
"241790","티이엠씨씨엔에스","KOSDAQ","기계·장비","6510","-230","-3.41","65117147340"
"022220","티케이지애강","KOSDAQ","화학","741","-20","-2.63","38379783039"
"104480","티케이케미칼","KOSDAQ","화학","1635","-48","-2.85","148614034590"
"081150","티플랙스","KOSDAQ","금속","2875","-20","-0.69","69771655750"
"130740","티피씨글로벌","KOSDAQ","운송장비·부품","1812","-49","-2.63","20433342348"
"084730","팅크웨어","KOSDAQ","전기·전자","7940","-150","-1.85","88208826560"
"440110","파두","KOSDAQ","전기·전자","22500","-800","-3.43","1113599092500"
"288330","파라택시스코리아","KOSDAQ","제약","862","-69","-7.41","75516254768"
"033540","파라텍","KOSDAQ","기계·장비","1140","-32","-2.73","43036211820"
"388870","파로스아이바이오","KOSDAQ","일반서비스","10080","-110","-1.08","130494994560"
"043200","파루","KOSDAQ","전기·전자","790","-21","-2.59","33025408850"
"214450","파마리서치","KOSDAQ","제약","376500","-4000","-1.05","3911702472000"
"208340","파멥신","KOSDAQ","제약","2915","0","0.00","233786229820"
"177830","파버나인","KOSDAQ","전기·전자","2850","-10","-0.35","38457760350"
"037070","파세코","KOSDAQ","전기·전자","7870","-50","-0.63","157400000000"
"150900","파수","KOSDAQ","IT 서비스","4370","-20","-0.46","51126474140"
"037030","파워넷","KOSDAQ","전기·전자","2660","-70","-2.56","67031781880"
"047310","파워로직스","KOSDAQ","전기·전자","4320","-140","-3.14","158158461600"
"368770","파이버프로","KOSDAQ","의료·정밀기기","8850","-390","-4.22","290759891250"
"170790","파이오링크","KOSDAQ","전기·전자","9020","-180","-1.96","60604378780"
"049120","파인디앤씨","KOSDAQ","전기·전자","789","4","0.51","41823563691"
"038950","파인디지털","KOSDAQ","전기·전자","3230","85","2.70","32980770950"
"387570","파인메딕스","KOSDAQ","의료·정밀기기","7920","-250","-3.06","44557128000"
"441270","파인엠텍","KOSDAQ","전기·전자","9410","-590","-5.90","354193086930"
"106240","파인테크닉스","KOSDAQ","전기·전자","1259","8","0.64","21402169060"
"131760","파인텍","KOSDAQ","기계·장비","810","-11","-1.34","35179582230"
"065690","파커스","KOSDAQ","화학","1276","49","3.99","17926946356"
"140860","파크시스템스","KOSDAQ","의료·정밀기기","213000","1000","0.47","1490249601000"
"091700","파트론","KOSDAQ","전기·전자","7300","-110","-1.48","416100000000"
"032800","판타지오","KOSDAQ","오락·문화","503","-1","-0.20","23116400174"
"318010","팜스빌","KOSDAQ","음식료·담배","3530","60","1.73","27990563140"
"027710","팜스토리","KOSDAQ","음식료·담배","1174","-17","-1.43","130803088400"
"225590","패션플랫폼","KOSDAQ","섬유·의류","888","6","0.68","23653401144"
"054300","팬스타엔터프라이즈","KOSDAQ","기계·장비","660","-3","-0.45","76389647400"
"068050","팬엔터테인먼트","KOSDAQ","오락·문화","1913","-35","-1.80","52978767388"
"222110","팬젠","KOSDAQ","제약","5850","70","1.21","78941052450"
"271830","팸텍","KOSDAQ","기계·장비","2050","-45","-2.15","60454914100"
"263750","펄어비스","KOSDAQ","IT 서비스","37450","-250","-0.66","2406082169750"
"251970","펌텍코리아","KOSDAQ","화학","52700","1500","2.93","653480000000"
"0015S0","페스카로","KOSDAQ","일반서비스","24000","1700","7.62","231905520000"
"168360","펨트론","KOSDAQ","기계·장비","15680","-460","-2.85","333800293120"
"087010","펩트론","KOSDAQ","제약","265000","-4500","-1.67","6179097750000"
"064800","포니링크","KOSDAQ","유통","841","-12","-1.41","107485937618"
"119500","포메탈","KOSDAQ","금속","3365","-150","-4.27","39865935680"
"389140","포바이포","KOSDAQ","오락·문화","7800","-220","-2.74","87123933000"
"105760","포스뱅크","KOSDAQ","기계·장비","5180","-140","-2.63","52649763460"
"009520","포스코엠텍","KOSDAQ","금속","15790","-880","-5.28","657538280370"
"189690","포시에스","KOSDAQ","IT 서비스","2070","-15","-0.72","56556475830"
"318020","포인트모바일","KOSDAQ","전기·전자","4065","-105","-2.52","50004670680"
"256630","포인트엔지니어링","KOSDAQ","금속","1024","-3","-0.29","59389001728"
"331380","포커스에이아이","KOSDAQ","전기·전자","2820","-140","-4.73","68356343160"
"208710","포톤","KOSDAQ","전기·전자","2190","-70","-3.10","28864489080"
"472850","폰드그룹","KOSDAQ","유통","10700","290","2.79","346080083100"
"039980","폴라리스AI","KOSDAQ","IT 서비스","1862","-102","-5.19","135514080912"
"041910","폴라리스AI파마","KOSDAQ","제약","6220","-120","-1.89","83979995540"
"234100","폴라리스세원","KOSDAQ","운송장비·부품","1080","-23","-2.09","75794996160"
"041020","폴라리스오피스","KOSDAQ","IT 서비스","4400","-190","-4.14","218792191200"
"114630","폴라리스우노","KOSDAQ","화학","502","-4","-0.79","44149669096"
"290720","푸드나무","KOSDAQ","유통","1950","-45","-2.26","67015367250"
"005670","푸드웰","KOSDAQ","음식료·담배","6240","-100","-1.58","62400000000"
"094940","푸른기술","KOSDAQ","전기·전자","7980","-250","-3.04","66723860280"
"057880","푸른소나무","KOSDAQ","기타","8790","0","0.00","216061434720"
"007330","푸른저축은행","KOSDAQ","금융","10830","-70","-0.64","163346724000"
"093380","풍강","KOSDAQ","금속","2780","-60","-2.11","27464490140"
"023900","풍국주정","KOSDAQ","음식료·담배","9390","-40","-0.42","118314000000"
"371950","풍원정밀","KOSDAQ","전기·전자","9170","-300","-3.17","207815565160"
"370090","퓨런티어","KOSDAQ","의료·정밀기기","14710","1870","14.56","125870969300"
"445180","퓨릿","KOSDAQ","화학","8690","-50","-0.57","149374043720"
"220100","퓨쳐켐","KOSDAQ","제약","31100","-300","-0.96","696657167200"
"035200","프럼파스트","KOSDAQ","화학","3530","-40","-1.12","34348982700"
"334970","프레스티지바이오로직스","KOSDAQ","제약","3080","0","0.00","239478121960"
"321260","프로이천","KOSDAQ","전기·전자","1738","-34","-1.92","48997841992"
"053610","프로텍","KOSDAQ","기계·장비","32500","-1350","-3.99","357500000000"
"468530","프로티나","KOSDAQ","일반서비스","99100","-2000","-1.98","1084102468000"
"303360","프로티아","KOSDAQ","의료·정밀기기","6330","-40","-0.63","81512770950"
"377220","프롬바이오","KOSDAQ","음식료·담배","1400","192","15.89","39634000000"
"335810","프리시젼바이오","KOSDAQ","의료·정밀기기","2835","35","1.25","50910391350"
"053160","프리엠스","KOSDAQ","전기·전자","7060","-260","-3.55","42360000000"
"405000","플라즈맵","KOSDAQ","의료·정밀기기","6560","-20","-0.30","25180192640"
"041590","플래스크","KOSDAQ","건설","2370","0","0.00","116064014460"
"367000","플래티어","KOSDAQ","IT 서비스","4355","-35","-0.80","36530641485"
"075130","플랜티넷","KOSDAQ","IT 서비스","2450","-65","-2.58","40724684000"
"237820","플레이디","KOSDAQ","일반서비스","4570","-45","-0.98","58620029800"
"023770","플레이위드","KOSDAQ","IT 서비스","3050","-40","-1.29","27286809750"
"019570","플루토스","KOSDAQ","금융","284","3","1.07","19059251928"
"300080","플리토","KOSDAQ","IT 서비스","16360","-1440","-8.09","270029178360"
"033790","피노","KOSDAQ","전기·전자","6160","-820","-11.75","419109897360"
"032580","피델릭스","KOSDAQ","전기·전자","1098","-17","-1.52","36379006272"
"051380","피씨디렉트","KOSDAQ","유통","2050","0","0.00","31447147600"
"241820","피씨엘","KOSDAQ","제약","6040","0","0.00","16803871920"
"452450","피아이이","KOSDAQ","기계·장비","6870","-350","-4.85","246485295000"
"237750","피앤씨테크","KOSDAQ","전기·전자","4000","-25","-0.62","25986400000"
"460940","피앤에스로보틱스","KOSDAQ","의료·정밀기기","12140","-1060","-8.03","159416167200"
"319660","피에스케이","KOSDAQ","기계·장비","29500","-850","-2.80","854518063000"
"031980","피에스케이홀딩스","KOSDAQ","기계·장비","40800","-1150","-2.74","879745716000"
"002230","피에스텍","KOSDAQ","의료·정밀기기","6810","-350","-4.89","131254714200"
"043370","피에이치에이","KOSDAQ","운송장비·부품","12130","-160","-1.30","254730000000"
"239890","피엔에이치테크","KOSDAQ","화학","4910","-240","-4.66","48784557050"
"347740","피엔케이피부임상연구센타","KOSDAQ","일반서비스","2450","-35","-1.41","73525911200"
"137400","피엔티","KOSDAQ","기계·장비","40250","-2250","-5.29","955659211500"
"257370","피엔티엠에스","KOSDAQ","기계·장비","2255","55","2.50","28198461555"
"147760","피엠티","KOSDAQ","의료·정밀기기","2570","-45","-1.72","27807055620"
"128660","피제이메탈","KOSDAQ","금속","2830","-30","-1.05","70193534270"
"006140","피제이전자","KOSDAQ","의료·정밀기기","5620","10","0.18","84300000000"
"376180","피코그램","KOSDAQ","기타제조","2445","-55","-2.20","45381737910"
"304840","피플바이오","KOSDAQ","제약","1593","-17","-1.06","33816699423"
"087600","픽셀플러스","KOSDAQ","전기·전자","5890","10","0.17","48101026620"
"291810","핀텔","KOSDAQ","IT 서비스","2615","-95","-3.51","29729181880"
"378340","필에너지","KOSDAQ","기계·장비","13160","-710","-5.12","282451527120"
"161580","필옵틱스","KOSDAQ","기계·장비","44300","-3250","-6.83","1036741692100"
"347770","핌스","KOSDAQ","전기·전자","1123","-77","-6.42","25668458166"
"163730","핑거","KOSDAQ","IT 서비스","10690","-710","-6.23","100556211920"
"417180","핑거스토리","KOSDAQ","IT 서비스","1763","-41","-2.27","30938222349"
"454640","하나29호스팩","KOSDAQ","금융","2095","-5","-0.24","11315095000"
"469880","하나30호스팩","KOSDAQ","금융","2070","5","0.24","15121350000"
"469900","하나31호스팩","KOSDAQ","금융","2055","5","0.24","11518275000"
"475240","하나32호스팩","KOSDAQ","금융","2105","-10","-0.47","6736000000"
"475250","하나33호스팩","KOSDAQ","금융","2090","-5","-0.24","7733000000"
"484130","하나34호스팩","KOSDAQ","금융","2060","-5","-0.24","9311200000"
"0041L0","하나35호스팩","KOSDAQ","금융","1992","-8","-0.40","12011760000"
"299030","하나기술","KOSDAQ","기계·장비","33500","-2000","-5.63","267829485000"
"067310","하나마이크론","KOSDAQ","전기·전자","22900","-1100","-4.58","1520059657900"
"166090","하나머티리얼즈","KOSDAQ","전기·전자","40300","-1850","-4.39","797040262200"
"136480","하림","KOSDAQ","음식료·담배","3015","-45","-1.47","320222251530"
"003380","하림지주","KOSDAQ","금융","10820","-1390","-11.38","1211900819220"
"450330","하스","KOSDAQ","제약","6500","-230","-3.42","53214479500"
"101670","하이드로리튬","KOSDAQ","금속","2050","-155","-7.03","111048438500"
